inverter_id,brand,rated_power_w,voltage_input,voltage_output,mode,derating_factor,price_NGN
Felicity Solar_8150W_4465,Felicity Solar,8150.0,24.0,220.0,Multifunction,0.9,431084
Blue Gate_1150W_4466,Blue Gate,1150.0,240.0,220.0,Grid-Tie,0.88,58381
Felicity Solar_7250W_4467,Felicity Solar,7250.0,240.0,220.0,Hybrid,0.88,251649
PRAG_2700W_4468,PRAG,2700.0,240.0,220.0,Battery-Based,0.92,140255
Sungrow_2900W_4469,Sungrow,2900.0,24.0,220.0,Off-Grid,0.9,250048
PRAG_1900W_4470,PRAG,1900.0,12.0,220.0,Hybrid,0.89,67392
Felicity Solar_1400W_4471,Felicity Solar,1400.0,48.0,220.0,Hybrid,0.88,75698
Sungrow_7750W_4472,Sungrow,7750.0,12.0,220.0,Multifunction,0.9,597048
Growatt_7650W_4473,Growatt,7650.0,24.0,220.0,Battery-Based,0.9,638281
Sungrow_5100W_4474,Sungrow,5100.0,96.0,220.0,Multifunction,0.91,408138
Techfine_10950W_4475,Techfine,10950.0,240.0,220.0,Grid-Tie,0.9,1091515
Techfine_6100W_4476,Techfine,6100.0,96.0,220.0,Off-Grid,0.9,531665
Felicity Solar_2350W_4477,Felicity Solar,2350.0,96.0,220.0,Multifunction,0.9,97666
Protonix Fortuner_1400W_4478,Protonix Fortuner,1400.0,240.0,220.0,Hybrid,0.88,106173
Felicity Solar_14250W_4479,Felicity Solar,14250.0,24.0,220.0,Grid-Tie,0.91,744542
Sungrow_18650W_4480,Sungrow,18650.0,96.0,220.0,Off-Grid,0.92,1445315
Growatt_15550W_4481,Growatt,15550.0,12.0,220.0,Multifunction,0.92,1354380
Techfine_4550W_4482,Techfine,4550.0,24.0,220.0,Grid-Tie,0.91,336049
Huawei_18500W_4483,Huawei,18500.0,96.0,220.0,Off-Grid,0.91,1917772
Protonix Fortuner_5150W_4484,Protonix Fortuner,5150.0,12.0,220.0,Hybrid,0.88,357306
Felicity Solar_15150W_4485,Felicity Solar,15150.0,12.0,220.0,Off-Grid,0.89,724852
Victron Energy_19600W_4486,Victron Energy,19600.0,12.0,220.0,Off-Grid,0.9,1962247
Felicity Solar_1200W_4487,Felicity Solar,1200.0,48.0,220.0,Hybrid,0.9,46115
SMA_9550W_4488,SMA,9550.0,240.0,220.0,Hybrid,0.89,1424852
Fronius_16100W_4489,Fronius,16100.0,24.0,220.0,Off-Grid,0.88,1676071
Sungrow_19600W_4490,Sungrow,19600.0,12.0,220.0,Grid-Tie,0.88,1838343
Sungrow_5250W_4491,Sungrow,5250.0,24.0,220.0,Battery-Based,0.89,514487
Fronius_6600W_4492,Fronius,6600.0,12.0,220.0,Grid-Tie,0.88,666787
Blue Gate_4200W_4493,Blue Gate,4200.0,48.0,220.0,Off-Grid,0.89,186071
Growatt_2500W_4494,Growatt,2500.0,48.0,220.0,Battery-Based,0.92,216979
PRAG_5350W_4495,PRAG,5350.0,96.0,220.0,Hybrid,0.87,295203
SMA_4050W_4496,SMA,4050.0,48.0,220.0,Battery-Based,0.89,557162
Growatt_8800W_4497,Growatt,8800.0,240.0,220.0,Multifunction,0.89,590252
Huawei_4400W_4498,Huawei,4400.0,24.0,220.0,Grid-Tie,0.89,581861
Protonix Fortuner_5050W_4499,Protonix Fortuner,5050.0,96.0,220.0,Hybrid,0.9,407873
Protonix Fortuner_13350W_4500,Protonix Fortuner,13350.0,96.0,220.0,Multifunction,0.9,865644
Blue Gate_19000W_4501,Blue Gate,19000.0,48.0,220.0,Multifunction,0.89,600928
Growatt_19200W_4502,Growatt,19200.0,24.0,220.0,Off-Grid,0.88,1688731
PRAG_2350W_4503,PRAG,2350.0,96.0,220.0,Hybrid,0.87,79712
Sungrow_10350W_4504,Sungrow,10350.0,96.0,220.0,Multifunction,0.87,633981
Huawei_11500W_4505,Huawei,11500.0,24.0,220.0,Grid-Tie,0.89,1554908
Kartel Solar_4900W_4506,Kartel Solar,4900.0,96.0,220.0,Multifunction,0.87,165413
Sungrow_18800W_4507,Sungrow,18800.0,24.0,220.0,Grid-Tie,0.87,1616663
Techfine_8800W_4508,Techfine,8800.0,12.0,220.0,Grid-Tie,0.92,739190
Growatt_5500W_4509,Growatt,5500.0,48.0,220.0,Battery-Based,0.89,531332
Growatt_5600W_4510,Growatt,5600.0,48.0,220.0,Hybrid,0.89,493339
Kartel Solar_13650W_4511,Kartel Solar,13650.0,24.0,220.0,Off-Grid,0.91,688011
Blue Gate_8600W_4512,Blue Gate,8600.0,48.0,220.0,Battery-Based,0.89,270121
Techfine_5200W_4513,Techfine,5200.0,48.0,220.0,Off-Grid,0.9,323547
PRAG_4050W_4514,PRAG,4050.0,24.0,220.0,Off-Grid,0.89,238332
Sungrow_12750W_4515,Sungrow,12750.0,48.0,220.0,Off-Grid,0.89,870728
Blue Gate_5500W_4516,Blue Gate,5500.0,24.0,220.0,Battery-Based,0.87,220684
Blue Gate_4150W_4517,Blue Gate,4150.0,96.0,220.0,Multifunction,0.89,127655
Felicity Solar_12450W_4518,Felicity Solar,12450.0,240.0,220.0,Multifunction,0.9,562545
Growatt_16200W_4519,Growatt,16200.0,96.0,220.0,Grid-Tie,0.89,1270280
Blue Gate_10500W_4520,Blue Gate,10500.0,12.0,220.0,Grid-Tie,0.92,490644
SMA_18600W_4521,SMA,18600.0,96.0,220.0,Hybrid,0.92,2124410
Blue Gate_5500W_4522,Blue Gate,5500.0,12.0,220.0,Off-Grid,0.91,173629
PRAG_3000W_4523,PRAG,3000.0,96.0,220.0,Off-Grid,0.87,103401
Kartel Solar_1350W_4524,Kartel Solar,1350.0,48.0,220.0,Off-Grid,0.88,68481
Kartel Solar_13700W_4525,Kartel Solar,13700.0,12.0,220.0,Hybrid,0.9,687794
SMA_18850W_4526,SMA,18850.0,24.0,220.0,Off-Grid,0.89,2133296
SMA_7050W_4527,SMA,7050.0,24.0,220.0,Battery-Based,0.92,821658
Blue Gate_9750W_4528,Blue Gate,9750.0,240.0,220.0,Grid-Tie,0.9,321161
Felicity Solar_9750W_4529,Felicity Solar,9750.0,48.0,220.0,Hybrid,0.89,476235
Fronius_10950W_4530,Fronius,10950.0,240.0,220.0,Battery-Based,0.88,1364346
Sungrow_11300W_4531,Sungrow,11300.0,96.0,220.0,Battery-Based,0.91,731960
SMA_5800W_4532,SMA,5800.0,12.0,220.0,Battery-Based,0.89,698606
PRAG_15450W_4533,PRAG,15450.0,48.0,220.0,Grid-Tie,0.88,636428
Growatt_11850W_4534,Growatt,11850.0,48.0,220.0,Off-Grid,0.91,949167
Felicity Solar_15300W_4535,Felicity Solar,15300.0,24.0,220.0,Off-Grid,0.87,531295
Protonix Fortuner_18700W_4536,Protonix Fortuner,18700.0,96.0,220.0,Multifunction,0.91,1488611
SMA_16600W_4537,SMA,16600.0,96.0,220.0,Grid-Tie,0.92,1910635
Blue Gate_6900W_4538,Blue Gate,6900.0,12.0,220.0,Off-Grid,0.87,333885
Kartel Solar_2600W_4539,Kartel Solar,2600.0,12.0,220.0,Battery-Based,0.89,83382
Sungrow_13550W_4540,Sungrow,13550.0,96.0,220.0,Grid-Tie,0.89,1143782
Protonix Fortuner_14850W_4541,Protonix Fortuner,14850.0,24.0,220.0,Multifunction,0.89,1430985
Growatt_3700W_4542,Growatt,3700.0,96.0,220.0,Off-Grid,0.88,326598
SMA_750W_4543,SMA,750.0,48.0,220.0,Hybrid,0.87,97398
Kartel Solar_12900W_4544,Kartel Solar,12900.0,12.0,220.0,Hybrid,0.91,693616
Kartel Solar_12500W_4545,Kartel Solar,12500.0,24.0,220.0,Multifunction,0.91,653349
Protonix Fortuner_4200W_4546,Protonix Fortuner,4200.0,12.0,220.0,Multifunction,0.9,263008
Blue Gate_5700W_4547,Blue Gate,5700.0,48.0,220.0,Battery-Based,0.87,194065
Blue Gate_10600W_4548,Blue Gate,10600.0,48.0,220.0,Battery-Based,0.89,527958
Kartel Solar_3400W_4549,Kartel Solar,3400.0,48.0,220.0,Battery-Based,0.92,163461
Protonix Fortuner_17800W_4550,Protonix Fortuner,17800.0,48.0,220.0,Off-Grid,0.9,1348302
Fronius_7300W_4551,Fronius,7300.0,24.0,220.0,Hybrid,0.89,807628
Kartel Solar_2950W_4552,Kartel Solar,2950.0,24.0,220.0,Hybrid,0.92,150074
Protonix Fortuner_13200W_4553,Protonix Fortuner,13200.0,48.0,220.0,Hybrid,0.9,1229255
Felicity Solar_9650W_4554,Felicity Solar,9650.0,48.0,220.0,Off-Grid,0.9,307077
Techfine_5450W_4555,Techfine,5450.0,24.0,220.0,Multifunction,0.9,422839
Techfine_19750W_4556,Techfine,19750.0,96.0,220.0,Hybrid,0.91,1819942
Fronius_15650W_4557,Fronius,15650.0,96.0,220.0,Grid-Tie,0.88,1636757
Huawei_10650W_4558,Huawei,10650.0,12.0,220.0,Grid-Tie,0.9,1483928
Techfine_13450W_4559,Techfine,13450.0,24.0,220.0,Multifunction,0.92,1157891
Kartel Solar_16600W_4560,Kartel Solar,16600.0,240.0,220.0,Hybrid,0.88,927086
Blue Gate_12050W_4561,Blue Gate,12050.0,12.0,220.0,Off-Grid,0.88,513606
PRAG_19900W_4562,PRAG,19900.0,96.0,220.0,Multifunction,0.9,963471
Felicity Solar_1300W_4563,Felicity Solar,1300.0,96.0,220.0,Multifunction,0.89,59836
PRAG_6400W_4564,PRAG,6400.0,96.0,220.0,Battery-Based,0.91,329322
Kartel Solar_1050W_4565,Kartel Solar,1050.0,12.0,220.0,Off-Grid,0.88,34400
Felicity Solar_7900W_4566,Felicity Solar,7900.0,12.0,220.0,Battery-Based,0.91,256818
Protonix Fortuner_13850W_4567,Protonix Fortuner,13850.0,24.0,220.0,Multifunction,0.87,1082732
Fronius_14150W_4568,Fronius,14150.0,240.0,220.0,Hybrid,0.9,1929991
Kartel Solar_17200W_4569,Kartel Solar,17200.0,48.0,220.0,Multifunction,0.91,637168
Techfine_20000W_4570,Techfine,20000.0,48.0,220.0,Multifunction,0.92,1339488
PRAG_650W_4571,PRAG,650.0,12.0,220.0,Battery-Based,0.9,37555
Huawei_9400W_4572,Huawei,9400.0,12.0,220.0,Hybrid,0.89,1124953
Blue Gate_6700W_4573,Blue Gate,6700.0,12.0,220.0,Battery-Based,0.9,302282
Huawei_13400W_4574,Huawei,13400.0,96.0,220.0,Hybrid,0.88,1820243
Sungrow_18200W_4575,Sungrow,18200.0,12.0,220.0,Multifunction,0.9,1677888
Growatt_4650W_4576,Growatt,4650.0,48.0,220.0,Off-Grid,0.91,288768
Protonix Fortuner_6350W_4577,Protonix Fortuner,6350.0,240.0,220.0,Battery-Based,0.91,498042
SMA_4750W_4578,SMA,4750.0,24.0,220.0,Multifunction,0.9,638465
Felicity Solar_4650W_4579,Felicity Solar,4650.0,240.0,220.0,Multifunction,0.9,200018
Techfine_9850W_4580,Techfine,9850.0,48.0,220.0,Hybrid,0.9,657864
Huawei_800W_4581,Huawei,800.0,96.0,220.0,Grid-Tie,0.9,92014
Felicity Solar_4650W_4582,Felicity Solar,4650.0,240.0,220.0,Multifunction,0.88,174951
PRAG_12350W_4583,PRAG,12350.0,12.0,220.0,Hybrid,0.88,506037
PRAG_3100W_4584,PRAG,3100.0,12.0,220.0,Off-Grid,0.92,150617
Blue Gate_12400W_4585,Blue Gate,12400.0,12.0,220.0,Grid-Tie,0.91,688014
PRAG_11050W_4586,PRAG,11050.0,24.0,220.0,Grid-Tie,0.88,571437
Felicity Solar_17300W_4587,Felicity Solar,17300.0,48.0,220.0,Multifunction,0.88,762093
Protonix Fortuner_4800W_4588,Protonix Fortuner,4800.0,48.0,220.0,Multifunction,0.88,335320
Growatt_17900W_4589,Growatt,17900.0,12.0,220.0,Hybrid,0.89,1772313
SMA_2550W_4590,SMA,2550.0,96.0,220.0,Grid-Tie,0.92,311059
Growatt_2050W_4591,Growatt,2050.0,48.0,220.0,Off-Grid,0.92,125494
Fronius_15050W_4592,Fronius,15050.0,48.0,220.0,Multifunction,0.87,2114793
Victron Energy_15850W_4593,Victron Energy,15850.0,24.0,220.0,Battery-Based,0.91,1801349
Growatt_1800W_4594,Growatt,1800.0,12.0,220.0,Hybrid,0.87,168306
SMA_15450W_4595,SMA,15450.0,48.0,220.0,Off-Grid,0.9,1755188
Huawei_9400W_4596,Huawei,9400.0,24.0,220.0,Hybrid,0.92,1189515
Protonix Fortuner_11050W_4597,Protonix Fortuner,11050.0,24.0,220.0,Multifunction,0.92,848048
Victron Energy_7750W_4598,Victron Energy,7750.0,48.0,220.0,Multifunction,0.9,1047387
Huawei_10700W_4599,Huawei,10700.0,24.0,220.0,Multifunction,0.92,1572538
Blue Gate_11250W_4600,Blue Gate,11250.0,24.0,220.0,Multifunction,0.88,338923
Growatt_1800W_4601,Growatt,1800.0,96.0,220.0,Multifunction,0.88,170001
Kartel Solar_6850W_4602,Kartel Solar,6850.0,96.0,220.0,Off-Grid,0.89,398614
Huawei_15900W_4603,Huawei,15900.0,12.0,220.0,Grid-Tie,0.91,2142715
Fronius_12400W_4604,Fronius,12400.0,96.0,220.0,Hybrid,0.9,1622891
Blue Gate_16550W_4605,Blue Gate,16550.0,240.0,220.0,Off-Grid,0.91,649368
Blue Gate_6750W_4606,Blue Gate,6750.0,240.0,220.0,Battery-Based,0.9,305573
Protonix Fortuner_1900W_4607,Protonix Fortuner,1900.0,48.0,220.0,Battery-Based,0.92,180171
Sungrow_18100W_4608,Sungrow,18100.0,240.0,220.0,Battery-Based,0.92,1589086
Techfine_3700W_4609,Techfine,3700.0,48.0,220.0,Grid-Tie,0.9,223638
SMA_2350W_4610,SMA,2350.0,24.0,220.0,Grid-Tie,0.9,331793
Kartel Solar_2650W_4611,Kartel Solar,2650.0,12.0,220.0,Multifunction,0.88,99690
Felicity Solar_6650W_4612,Felicity Solar,6650.0,48.0,220.0,Battery-Based,0.87,284542
Huawei_10450W_4613,Huawei,10450.0,12.0,220.0,Grid-Tie,0.9,1474919
Felicity Solar_6350W_4614,Felicity Solar,6350.0,240.0,220.0,Battery-Based,0.91,270532
Victron Energy_12450W_4615,Victron Energy,12450.0,240.0,220.0,Off-Grid,0.88,1811592
Protonix Fortuner_11350W_4616,Protonix Fortuner,11350.0,96.0,220.0,Off-Grid,0.91,1031975
SMA_3100W_4617,SMA,3100.0,48.0,220.0,Multifunction,0.88,366798
Kartel Solar_17300W_4618,Kartel Solar,17300.0,48.0,220.0,Off-Grid,0.87,623492
Victron Energy_16450W_4619,Victron Energy,16450.0,240.0,220.0,Grid-Tie,0.92,1821707
Techfine_2200W_4620,Techfine,2200.0,48.0,220.0,Hybrid,0.89,195031
Growatt_2350W_4621,Growatt,2350.0,24.0,220.0,Multifunction,0.89,154023
Fronius_5400W_4622,Fronius,5400.0,48.0,220.0,Hybrid,0.88,609722
Techfine_8250W_4623,Techfine,8250.0,48.0,220.0,Hybrid,0.9,593193
Growatt_17300W_4624,Growatt,17300.0,96.0,220.0,Battery-Based,0.9,1589151
Felicity Solar_11700W_4625,Felicity Solar,11700.0,240.0,220.0,Hybrid,0.88,607395
Techfine_12150W_4626,Techfine,12150.0,12.0,220.0,Multifunction,0.91,1059100
Felicity Solar_7850W_4627,Felicity Solar,7850.0,12.0,220.0,Multifunction,0.9,469163
Sungrow_1650W_4628,Sungrow,1650.0,24.0,220.0,Multifunction,0.89,150629
Blue Gate_15800W_4629,Blue Gate,15800.0,48.0,220.0,Off-Grid,0.9,846151
Felicity Solar_15450W_4630,Felicity Solar,15450.0,96.0,220.0,Multifunction,0.9,833863
PRAG_3050W_4631,PRAG,3050.0,24.0,220.0,Off-Grid,0.91,165598
Sungrow_19100W_4632,Sungrow,19100.0,96.0,220.0,Hybrid,0.92,1318281
Kartel Solar_19300W_4633,Kartel Solar,19300.0,48.0,220.0,Multifunction,0.91,742869
Huawei_3900W_4634,Huawei,3900.0,12.0,220.0,Battery-Based,0.87,475691
PRAG_14500W_4635,PRAG,14500.0,12.0,220.0,Battery-Based,0.89,834111
Fronius_8050W_4636,Fronius,8050.0,240.0,220.0,Multifunction,0.91,1166677
PRAG_16750W_4637,PRAG,16750.0,12.0,220.0,Off-Grid,0.91,725010
Sungrow_18950W_4638,Sungrow,18950.0,24.0,220.0,Off-Grid,0.88,1667575
Kartel Solar_4850W_4639,Kartel Solar,4850.0,12.0,220.0,Off-Grid,0.88,237250
Blue Gate_19000W_4640,Blue Gate,19000.0,12.0,220.0,Hybrid,0.92,1070754
Techfine_16950W_4641,Techfine,16950.0,96.0,220.0,Multifunction,0.9,1076914
Sungrow_4600W_4642,Sungrow,4600.0,96.0,220.0,Battery-Based,0.88,424545
PRAG_11600W_4643,PRAG,11600.0,240.0,220.0,Multifunction,0.9,615074
Blue Gate_8350W_4644,Blue Gate,8350.0,96.0,220.0,Off-Grid,0.92,336750
Felicity Solar_6450W_4645,Felicity Solar,6450.0,48.0,220.0,Off-Grid,0.89,327322
Victron Energy_12350W_4646,Victron Energy,12350.0,96.0,220.0,Hybrid,0.88,1766297
Blue Gate_3350W_4647,Blue Gate,3350.0,96.0,220.0,Off-Grid,0.9,113169
Blue Gate_11850W_4648,Blue Gate,11850.0,12.0,220.0,Grid-Tie,0.92,630934
Growatt_12050W_4649,Growatt,12050.0,96.0,220.0,Hybrid,0.89,788596
Growatt_4250W_4650,Growatt,4250.0,48.0,220.0,Battery-Based,0.9,408927
Growatt_1250W_4651,Growatt,1250.0,12.0,220.0,Grid-Tie,0.92,88313
PRAG_3200W_4652,PRAG,3200.0,96.0,220.0,Grid-Tie,0.87,153339
Victron Energy_6100W_4653,Victron Energy,6100.0,12.0,220.0,Hybrid,0.88,635682
Protonix Fortuner_1400W_4654,Protonix Fortuner,1400.0,24.0,220.0,Off-Grid,0.92,84829
Protonix Fortuner_19950W_4655,Protonix Fortuner,19950.0,240.0,220.0,Grid-Tie,0.91,1891457
SMA_15050W_4656,SMA,15050.0,96.0,220.0,Multifunction,0.91,1521966
Growatt_13950W_4657,Growatt,13950.0,96.0,220.0,Battery-Based,0.87,1029340
SMA_1950W_4658,SMA,1950.0,240.0,220.0,Multifunction,0.91,215596
Huawei_4350W_4659,Huawei,4350.0,48.0,220.0,Off-Grid,0.89,606279
Blue Gate_13150W_4660,Blue Gate,13150.0,24.0,220.0,Multifunction,0.91,705610
Growatt_5350W_4661,Growatt,5350.0,24.0,220.0,Battery-Based,0.88,438124
Sungrow_17350W_4662,Sungrow,17350.0,240.0,220.0,Multifunction,0.91,1080024
Victron Energy_3150W_4663,Victron Energy,3150.0,12.0,220.0,Multifunction,0.91,442721
Huawei_10400W_4664,Huawei,10400.0,96.0,220.0,Battery-Based,0.91,1457178
Sungrow_10200W_4665,Sungrow,10200.0,240.0,220.0,Hybrid,0.88,935581
Sungrow_8000W_4666,Sungrow,8000.0,96.0,220.0,Grid-Tie,0.89,761107
Sungrow_4500W_4667,Sungrow,4500.0,12.0,220.0,Hybrid,0.89,335479
Huawei_1550W_4668,Huawei,1550.0,12.0,220.0,Off-Grid,0.89,194610
Techfine_3500W_4669,Techfine,3500.0,12.0,220.0,Grid-Tie,0.88,244488
Huawei_7750W_4670,Huawei,7750.0,96.0,220.0,Off-Grid,0.89,822679
Growatt_3950W_4671,Growatt,3950.0,24.0,220.0,Multifunction,0.91,282137
Techfine_9500W_4672,Techfine,9500.0,12.0,220.0,Grid-Tie,0.91,605749
PRAG_5500W_4673,PRAG,5500.0,48.0,220.0,Multifunction,0.89,319062
Techfine_16350W_4674,Techfine,16350.0,12.0,220.0,Grid-Tie,0.91,1098267
Felicity Solar_3400W_4675,Felicity Solar,3400.0,240.0,220.0,Off-Grid,0.9,199757
Techfine_13000W_4676,Techfine,13000.0,240.0,220.0,Battery-Based,0.88,1275011
PRAG_13800W_4677,PRAG,13800.0,24.0,220.0,Battery-Based,0.9,704852
Kartel Solar_850W_4678,Kartel Solar,850.0,96.0,220.0,Hybrid,0.89,29435
Protonix Fortuner_19000W_4679,Protonix Fortuner,19000.0,240.0,220.0,Multifunction,0.88,1585247
Growatt_17550W_4680,Growatt,17550.0,24.0,220.0,Hybrid,0.88,1449506
Felicity Solar_8500W_4681,Felicity Solar,8500.0,24.0,220.0,Off-Grid,0.91,481275
Huawei_11450W_4682,Huawei,11450.0,48.0,220.0,Multifunction,0.9,1624477
Felicity Solar_17050W_4683,Felicity Solar,17050.0,24.0,220.0,Multifunction,0.88,643363
Kartel Solar_19500W_4684,Kartel Solar,19500.0,96.0,220.0,Multifunction,0.89,1075639
Kartel Solar_19150W_4685,Kartel Solar,19150.0,48.0,220.0,Off-Grid,0.92,833091
Felicity Solar_750W_4686,Felicity Solar,750.0,24.0,220.0,Grid-Tie,0.92,35976
Fronius_12300W_4687,Fronius,12300.0,240.0,220.0,Grid-Tie,0.88,1676611
Fronius_10650W_4688,Fronius,10650.0,48.0,220.0,Hybrid,0.91,1283190
Fronius_9200W_4689,Fronius,9200.0,96.0,220.0,Grid-Tie,0.89,1137692
Techfine_14650W_4690,Techfine,14650.0,96.0,220.0,Grid-Tie,0.9,1332685
Protonix Fortuner_650W_4691,Protonix Fortuner,650.0,240.0,220.0,Off-Grid,0.92,53393
Techfine_18500W_4692,Techfine,18500.0,48.0,220.0,Battery-Based,0.9,1575707
Sungrow_15050W_4693,Sungrow,15050.0,96.0,220.0,Multifunction,0.88,1402054
Blue Gate_9800W_4694,Blue Gate,9800.0,96.0,220.0,Off-Grid,0.9,503050
Fronius_13200W_4695,Fronius,13200.0,96.0,220.0,Grid-Tie,0.89,1632480
Victron Energy_11750W_4696,Victron Energy,11750.0,12.0,220.0,Hybrid,0.91,1643668
Blue Gate_13550W_4697,Blue Gate,13550.0,96.0,220.0,Multifunction,0.88,556807
Techfine_14850W_4698,Techfine,14850.0,24.0,220.0,Battery-Based,0.9,1403396
Blue Gate_5150W_4699,Blue Gate,5150.0,96.0,220.0,Battery-Based,0.92,259769
Techfine_17900W_4700,Techfine,17900.0,240.0,220.0,Battery-Based,0.91,1638365
Victron Energy_18150W_4701,Victron Energy,18150.0,48.0,220.0,Grid-Tie,0.87,2511408
SMA_10000W_4702,SMA,10000.0,96.0,220.0,Hybrid,0.91,1205346
Growatt_9300W_4703,Growatt,9300.0,240.0,220.0,Multifunction,0.88,783077
Protonix Fortuner_17150W_4704,Protonix Fortuner,17150.0,96.0,220.0,Battery-Based,0.89,1322591
Sungrow_950W_4705,Sungrow,950.0,48.0,220.0,Multifunction,0.88,63426
Fronius_18900W_4706,Fronius,18900.0,12.0,220.0,Off-Grid,0.9,2821058
Blue Gate_14400W_4707,Blue Gate,14400.0,12.0,220.0,Battery-Based,0.9,777931
Protonix Fortuner_12900W_4708,Protonix Fortuner,12900.0,240.0,220.0,Battery-Based,0.89,1192856
Kartel Solar_13300W_4709,Kartel Solar,13300.0,24.0,220.0,Battery-Based,0.91,466891
Sungrow_19250W_4710,Sungrow,19250.0,48.0,220.0,Hybrid,0.87,1393670
Protonix Fortuner_3700W_4711,Protonix Fortuner,3700.0,96.0,220.0,Multifunction,0.87,243919
Blue Gate_7550W_4712,Blue Gate,7550.0,12.0,220.0,Off-Grid,0.89,442977
Felicity Solar_7300W_4713,Felicity Solar,7300.0,48.0,220.0,Battery-Based,0.9,423826
Sungrow_750W_4714,Sungrow,750.0,24.0,220.0,Off-Grid,0.88,60811
Felicity Solar_15700W_4715,Felicity Solar,15700.0,96.0,220.0,Hybrid,0.88,860865
Protonix Fortuner_16500W_4716,Protonix Fortuner,16500.0,96.0,220.0,Battery-Based,0.9,1013765
Growatt_15800W_4717,Growatt,15800.0,12.0,220.0,Battery-Based,0.9,1185670
Fronius_17050W_4718,Fronius,17050.0,96.0,220.0,Hybrid,0.92,2099572
Blue Gate_15950W_4719,Blue Gate,15950.0,12.0,220.0,Off-Grid,0.87,624405
Felicity Solar_1150W_4720,Felicity Solar,1150.0,240.0,220.0,Battery-Based,0.91,35177
Kartel Solar_9250W_4721,Kartel Solar,9250.0,240.0,220.0,Off-Grid,0.88,449482
Felicity Solar_5800W_4722,Felicity Solar,5800.0,24.0,220.0,Hybrid,0.88,269254
PRAG_9000W_4723,PRAG,9000.0,240.0,220.0,Off-Grid,0.91,345212
Victron Energy_6150W_4724,Victron Energy,6150.0,12.0,220.0,Hybrid,0.87,616873
Felicity Solar_15500W_4725,Felicity Solar,15500.0,240.0,220.0,Hybrid,0.91,728574
Sungrow_2500W_4726,Sungrow,2500.0,24.0,220.0,Off-Grid,0.91,220352
Kartel Solar_10200W_4727,Kartel Solar,10200.0,96.0,220.0,Hybrid,0.89,593377
SMA_15000W_4728,SMA,15000.0,48.0,220.0,Multifunction,0.88,1526403
Victron Energy_14900W_4729,Victron Energy,14900.0,12.0,220.0,Multifunction,0.88,1604578
Blue Gate_3150W_4730,Blue Gate,3150.0,48.0,220.0,Multifunction,0.89,163400
Blue Gate_19000W_4731,Blue Gate,19000.0,240.0,220.0,Grid-Tie,0.9,1048218
Kartel Solar_18500W_4732,Kartel Solar,18500.0,48.0,220.0,Hybrid,0.9,950285
Techfine_13200W_4733,Techfine,13200.0,12.0,220.0,Off-Grid,0.88,974000
SMA_2250W_4734,SMA,2250.0,48.0,220.0,Multifunction,0.88,291820
PRAG_3350W_4735,PRAG,3350.0,12.0,220.0,Battery-Based,0.91,131917
Blue Gate_4600W_4736,Blue Gate,4600.0,96.0,220.0,Hybrid,0.92,244710
Protonix Fortuner_8100W_4737,Protonix Fortuner,8100.0,24.0,220.0,Hybrid,0.87,562153
Kartel Solar_6500W_4738,Kartel Solar,6500.0,240.0,220.0,Grid-Tie,0.92,195737
Kartel Solar_14000W_4739,Kartel Solar,14000.0,24.0,220.0,Multifunction,0.9,701186
Felicity Solar_8150W_4740,Felicity Solar,8150.0,96.0,220.0,Hybrid,0.91,303587
Felicity Solar_15700W_4741,Felicity Solar,15700.0,48.0,220.0,Multifunction,0.88,850705
Techfine_6400W_4742,Techfine,6400.0,96.0,220.0,Off-Grid,0.89,500294
Growatt_12550W_4743,Growatt,12550.0,96.0,220.0,Off-Grid,0.88,962388
Protonix Fortuner_5850W_4744,Protonix Fortuner,5850.0,240.0,220.0,Battery-Based,0.88,574938
Sungrow_11200W_4745,Sungrow,11200.0,96.0,220.0,Battery-Based,0.89,989949
Fronius_15150W_4746,Fronius,15150.0,240.0,220.0,Multifunction,0.92,1710228
Techfine_17000W_4747,Techfine,17000.0,24.0,220.0,Hybrid,0.9,1216704
Sungrow_2650W_4748,Sungrow,2650.0,48.0,220.0,Grid-Tie,0.91,177843
Blue Gate_16450W_4749,Blue Gate,16450.0,24.0,220.0,Hybrid,0.87,622189
Blue Gate_13150W_4750,Blue Gate,13150.0,96.0,220.0,Hybrid,0.87,479115
Kartel Solar_1900W_4751,Kartel Solar,1900.0,96.0,220.0,Off-Grid,0.9,72501
PRAG_11550W_4752,PRAG,11550.0,12.0,220.0,Off-Grid,0.91,434945
Fronius_5200W_4753,Fronius,5200.0,24.0,220.0,Off-Grid,0.92,741394
Felicity Solar_16450W_4754,Felicity Solar,16450.0,24.0,220.0,Battery-Based,0.9,651248
Kartel Solar_15400W_4755,Kartel Solar,15400.0,48.0,220.0,Battery-Based,0.89,493369
Protonix Fortuner_10100W_4756,Protonix Fortuner,10100.0,12.0,220.0,Off-Grid,0.88,662378
Protonix Fortuner_13850W_4757,Protonix Fortuner,13850.0,48.0,220.0,Multifunction,0.91,1154134
Techfine_6850W_4758,Techfine,6850.0,96.0,220.0,Battery-Based,0.91,678118
Growatt_5850W_4759,Growatt,5850.0,48.0,220.0,Battery-Based,0.88,510426
Kartel Solar_6950W_4760,Kartel Solar,6950.0,12.0,220.0,Grid-Tie,0.91,259302
Felicity Solar_1400W_4761,Felicity Solar,1400.0,12.0,220.0,Battery-Based,0.88,53391
