controller_id,brand,type,max_voltage_V,max_current_A,derating_factor,price_NGN
Growatt_MPPT_24V_40A_4587,Growatt,MPPT,24.0,40.0,0.92,21251
Anern_PWM_12V_30A_4588,Anern,PWM,12.0,30.0,0.95,114166
Growatt_PWM_48V_45A_4589,Growatt,PWM,48.0,45.0,0.93,70014
Must_MPPT_12V_15A_4590,Must,MPPT,12.0,15.0,0.94,57145
Growatt_PWM_12V_25A_4591,Growatt,PWM,12.0,25.0,0.94,34436
Livoltek_PWM_48V_90A_4592,Livoltek,PWM,48.0,90.0,0.94,172190
Xtra Power_MPPT_60V_50A_4593,Xtra Power,MPPT,60.0,50.0,0.94,133163
Livoltek_MPPT_48V_55A_4594,Livoltek,MPPT,48.0,55.0,0.92,219271
Schneider Electric_MPPT_12V_15A_4595,Schneider Electric,MPPT,12.0,15.0,0.94,151817
Xtra Power_PWM_24V_85A_4596,Xtra Power,PWM,24.0,85.0,0.92,88371
Techfine_MPPT_24V_45A_4597,Techfine,MPPT,24.0,45.0,0.91,118115
Felicity_PWM_48V_45A_4598,Felicity,PWM,48.0,45.0,0.93,64816
Felicity_PWM_48V_15A_4599,Felicity,PWM,48.0,15.0,0.91,57415
Xtra Power_MPPT_60V_30A_4600,Xtra Power,MPPT,60.0,30.0,0.93,131223
Epever_PWM_48V_10A_4601,Epever,PWM,48.0,10.0,0.95,118733
Epever_MPPT_48V_30A_4602,Epever,MPPT,48.0,30.0,0.92,137813
SRNE_PWM_60V_100A_4603,SRNE,PWM,60.0,100.0,0.94,29887
Growatt_MPPT_36V_85A_4604,Growatt,MPPT,36.0,85.0,0.94,47048
Felicity_PWM_48V_35A_4605,Felicity,PWM,48.0,35.0,0.94,22930
Morningstar_MPPT_12V_70A_4606,Morningstar,MPPT,12.0,70.0,0.91,200998
Epever_PWM_36V_85A_4607,Epever,PWM,36.0,85.0,0.92,108729
Growatt_MPPT_12V_40A_4608,Growatt,MPPT,12.0,40.0,0.94,40393
Epever_PWM_36V_10A_4609,Epever,PWM,36.0,10.0,0.94,124604
Growatt_PWM_24V_100A_4610,Growatt,PWM,24.0,100.0,0.91,44074
Techfine_PWM_24V_30A_4611,Techfine,PWM,24.0,30.0,0.93,131409
Anern_PWM_60V_65A_4612,Anern,PWM,60.0,65.0,0.92,107627
Felicity_MPPT_48V_75A_4613,Felicity,MPPT,48.0,75.0,0.93,43685
Epever_MPPT_150V_55A_4614,Epever,MPPT,150.0,55.0,0.92,118391
Must_MPPT_36V_85A_4615,Must,MPPT,36.0,85.0,0.94,40024
Anern_MPPT_100V_75A_4616,Anern,MPPT,100.0,75.0,0.94,114242
Must_PWM_60V_15A_4617,Must,PWM,60.0,15.0,0.94,78205
Techfine_MPPT_100V_100A_4618,Techfine,MPPT,100.0,100.0,0.92,106914
Epever_PWM_60V_85A_4619,Epever,PWM,60.0,85.0,0.93,100798
Epever_PWM_36V_50A_4620,Epever,PWM,36.0,50.0,0.93,135975
Souer_PWM_24V_20A_4621,Souer,PWM,24.0,20.0,0.95,223675
SRNE_MPPT_60V_90A_4622,SRNE,MPPT,60.0,90.0,0.94,75651
Felicity_PWM_48V_10A_4623,Felicity,PWM,48.0,10.0,0.91,27533
Xtra Power_PWM_60V_15A_4624,Xtra Power,PWM,60.0,15.0,0.93,90221
Souer_PWM_36V_30A_4625,Souer,PWM,36.0,30.0,0.94,189713
Techfine_MPPT_36V_80A_4626,Techfine,MPPT,36.0,80.0,0.92,145460
Must_PWM_48V_100A_4627,Must,PWM,48.0,100.0,0.93,58102
Anern_PWM_60V_15A_4628,Anern,PWM,60.0,15.0,0.94,107275
Livoltek_PWM_36V_80A_4629,Livoltek,PWM,36.0,80.0,0.94,150725
Techfine_PWM_48V_90A_4630,Techfine,PWM,48.0,90.0,0.94,139816
Xtra Power_MPPT_48V_60A_4631,Xtra Power,MPPT,48.0,60.0,0.92,111436
Epever_MPPT_48V_85A_4632,Epever,MPPT,48.0,85.0,0.92,116005
Must_PWM_48V_100A_4633,Must,PWM,48.0,100.0,0.91,53156
SRNE_MPPT_60V_75A_4634,SRNE,MPPT,60.0,75.0,0.91,26497
Felicity_PWM_60V_75A_4635,Felicity,PWM,60.0,75.0,0.94,35725
Growatt_MPPT_100V_85A_4636,Growatt,MPPT,100.0,85.0,0.91,73593
Schneider Electric_MPPT_60V_15A_4637,Schneider Electric,MPPT,60.0,15.0,0.92,249126
Must_PWM_60V_10A_4638,Must,PWM,60.0,10.0,0.94,70507
Growatt_MPPT_12V_75A_4639,Growatt,MPPT,12.0,75.0,0.92,73639
Anern_MPPT_48V_80A_4640,Anern,MPPT,48.0,80.0,0.94,119756
Techfine_MPPT_100V_80A_4641,Techfine,MPPT,100.0,80.0,0.94,117030
Must_MPPT_36V_70A_4642,Must,MPPT,36.0,70.0,0.93,25256
Must_PWM_24V_100A_4643,Must,PWM,24.0,100.0,0.95,76777
Techfine_PWM_36V_45A_4644,Techfine,PWM,36.0,45.0,0.94,139893
Livoltek_PWM_60V_65A_4645,Livoltek,PWM,60.0,65.0,0.93,212874
SRNE_PWM_24V_90A_4646,SRNE,PWM,24.0,90.0,0.91,55335
Epever_PWM_12V_30A_4647,Epever,PWM,12.0,30.0,0.92,97655
Schneider Electric_PWM_60V_50A_4648,Schneider Electric,PWM,60.0,50.0,0.92,198253
Must_MPPT_100V_30A_4649,Must,MPPT,100.0,30.0,0.93,31538
Felicity_PWM_24V_80A_4650,Felicity,PWM,24.0,80.0,0.92,56694
Growatt_PWM_60V_25A_4651,Growatt,PWM,60.0,25.0,0.91,68665
Felicity_MPPT_12V_35A_4652,Felicity,MPPT,12.0,35.0,0.94,35575
Must_MPPT_24V_35A_4653,Must,MPPT,24.0,35.0,0.93,77351
Morningstar_PWM_48V_20A_4654,Morningstar,PWM,48.0,20.0,0.95,209819
Techfine_PWM_48V_50A_4655,Techfine,PWM,48.0,50.0,0.92,101895
Xtra Power_PWM_36V_35A_4656,Xtra Power,PWM,36.0,35.0,0.93,81885
Must_MPPT_24V_85A_4657,Must,MPPT,24.0,85.0,0.94,58813
Morningstar_MPPT_100V_15A_4658,Morningstar,MPPT,100.0,15.0,0.94,222725
SRNE_MPPT_60V_30A_4659,SRNE,MPPT,60.0,30.0,0.93,30772
Morningstar_PWM_12V_80A_4660,Morningstar,PWM,12.0,80.0,0.94,209224
Morningstar_PWM_24V_65A_4661,Morningstar,PWM,24.0,65.0,0.94,214845
Xtra Power_MPPT_36V_70A_4662,Xtra Power,MPPT,36.0,70.0,0.95,128700
Techfine_PWM_24V_20A_4663,Techfine,PWM,24.0,20.0,0.92,147044
Livoltek_MPPT_36V_65A_4664,Livoltek,MPPT,36.0,65.0,0.92,248446
Anern_MPPT_48V_100A_4665,Anern,MPPT,48.0,100.0,0.94,137985
Anern_PWM_24V_50A_4666,Anern,PWM,24.0,50.0,0.93,102297
Livoltek_PWM_24V_80A_4667,Livoltek,PWM,24.0,80.0,0.91,231629
Xtra Power_MPPT_36V_75A_4668,Xtra Power,MPPT,36.0,75.0,0.92,84171
Techfine_MPPT_150V_20A_4669,Techfine,MPPT,150.0,20.0,0.91,147661
Souer_PWM_60V_30A_4670,Souer,PWM,60.0,30.0,0.94,206555
Techfine_PWM_24V_85A_4671,Techfine,PWM,24.0,85.0,0.92,111760
SRNE_PWM_12V_70A_4672,SRNE,PWM,12.0,70.0,0.91,43780
Schneider Electric_PWM_48V_55A_4673,Schneider Electric,PWM,48.0,55.0,0.94,170773
Techfine_PWM_60V_100A_4674,Techfine,PWM,60.0,100.0,0.91,126654
Anern_PWM_12V_80A_4675,Anern,PWM,12.0,80.0,0.95,96465
Souer_PWM_36V_55A_4676,Souer,PWM,36.0,55.0,0.91,158601
Schneider Electric_MPPT_36V_95A_4677,Schneider Electric,MPPT,36.0,95.0,0.93,190529
Growatt_PWM_48V_85A_4678,Growatt,PWM,48.0,85.0,0.92,34955
SRNE_MPPT_24V_35A_4679,SRNE,MPPT,24.0,35.0,0.92,59869
Xtra Power_MPPT_48V_40A_4680,Xtra Power,MPPT,48.0,40.0,0.95,113569
Epever_MPPT_24V_20A_4681,Epever,MPPT,24.0,20.0,0.95,134576
Techfine_MPPT_100V_60A_4682,Techfine,MPPT,100.0,60.0,0.92,135225
Must_PWM_48V_40A_4683,Must,PWM,48.0,40.0,0.94,31722
Xtra Power_PWM_48V_50A_4684,Xtra Power,PWM,48.0,50.0,0.92,119130
Techfine_MPPT_60V_100A_4685,Techfine,MPPT,60.0,100.0,0.93,129311
Epever_PWM_12V_10A_4686,Epever,PWM,12.0,10.0,0.94,141325
Epever_MPPT_150V_25A_4687,Epever,MPPT,150.0,25.0,0.92,114119
Felicity_PWM_60V_40A_4688,Felicity,PWM,60.0,40.0,0.93,59924
Schneider Electric_PWM_12V_45A_4689,Schneider Electric,PWM,12.0,45.0,0.93,212895
SRNE_MPPT_150V_75A_4690,SRNE,MPPT,150.0,75.0,0.92,22576
Souer_MPPT_150V_40A_4691,Souer,MPPT,150.0,40.0,0.92,224371
Epever_PWM_24V_15A_4692,Epever,PWM,24.0,15.0,0.94,127601
Xtra Power_MPPT_12V_25A_4693,Xtra Power,MPPT,12.0,25.0,0.93,147176
Techfine_PWM_48V_60A_4694,Techfine,PWM,48.0,60.0,0.94,125663
Techfine_MPPT_24V_20A_4695,Techfine,MPPT,24.0,20.0,0.92,116917
Must_MPPT_12V_50A_4696,Must,MPPT,12.0,50.0,0.95,70586
Must_MPPT_36V_25A_4697,Must,MPPT,36.0,25.0,0.92,41482
Anern_MPPT_150V_25A_4698,Anern,MPPT,150.0,25.0,0.93,95429
Felicity_PWM_12V_70A_4699,Felicity,PWM,12.0,70.0,0.94,58338
SRNE_PWM_12V_30A_4700,SRNE,PWM,12.0,30.0,0.92,66579
Xtra Power_MPPT_150V_70A_4701,Xtra Power,MPPT,150.0,70.0,0.93,135213
Growatt_MPPT_12V_100A_4702,Growatt,MPPT,12.0,100.0,0.95,33547
Growatt_PWM_36V_65A_4703,Growatt,PWM,36.0,65.0,0.94,46059
Must_MPPT_12V_60A_4704,Must,MPPT,12.0,60.0,0.91,48483
Must_PWM_60V_85A_4705,Must,PWM,60.0,85.0,0.92,63476
Xtra Power_PWM_36V_85A_4706,Xtra Power,PWM,36.0,85.0,0.94,139576
Anern_MPPT_48V_55A_4707,Anern,MPPT,48.0,55.0,0.92,142505
Epever_PWM_12V_10A_4708,Epever,PWM,12.0,10.0,0.93,83725
Techfine_MPPT_48V_50A_4709,Techfine,MPPT,48.0,50.0,0.93,98231
Must_PWM_24V_25A_4710,Must,PWM,24.0,25.0,0.92,23779
Schneider Electric_PWM_12V_95A_4711,Schneider Electric,PWM,12.0,95.0,0.92,158698
Techfine_MPPT_48V_20A_4712,Techfine,MPPT,48.0,20.0,0.95,81998
Growatt_MPPT_60V_65A_4713,Growatt,MPPT,60.0,65.0,0.94,27246
Must_PWM_48V_90A_4714,Must,PWM,48.0,90.0,0.92,73648
Schneider Electric_PWM_36V_75A_4715,Schneider Electric,PWM,36.0,75.0,0.92,191969
Must_PWM_12V_80A_4716,Must,PWM,12.0,80.0,0.91,77395
Xtra Power_PWM_36V_15A_4717,Xtra Power,PWM,36.0,15.0,0.92,122558
Xtra Power_PWM_60V_35A_4718,Xtra Power,PWM,60.0,35.0,0.94,122388
Epever_MPPT_24V_95A_4719,Epever,MPPT,24.0,95.0,0.95,84558
Techfine_MPPT_48V_15A_4720,Techfine,MPPT,48.0,15.0,0.92,132795
Felicity_PWM_12V_45A_4721,Felicity,PWM,12.0,45.0,0.94,76520
Growatt_MPPT_60V_55A_4722,Growatt,MPPT,60.0,55.0,0.95,31264
Growatt_MPPT_12V_90A_4723,Growatt,MPPT,12.0,90.0,0.94,62995
Must_PWM_24V_20A_4724,Must,PWM,24.0,20.0,0.92,63042
Anern_MPPT_60V_40A_4725,Anern,MPPT,60.0,40.0,0.95,123476
Must_PWM_60V_75A_4726,Must,PWM,60.0,75.0,0.94,25693
Xtra Power_PWM_24V_45A_4727,Xtra Power,PWM,24.0,45.0,0.92,104544
SRNE_PWM_24V_75A_4728,SRNE,PWM,24.0,75.0,0.93,62762
Techfine_MPPT_100V_40A_4729,Techfine,MPPT,100.0,40.0,0.94,80096
Souer_PWM_24V_35A_4730,Souer,PWM,24.0,35.0,0.94,205447
Growatt_MPPT_24V_60A_4731,Growatt,MPPT,24.0,60.0,0.93,41449
Techfine_MPPT_36V_65A_4732,Techfine,MPPT,36.0,65.0,0.92,99091
Growatt_MPPT_60V_20A_4733,Growatt,MPPT,60.0,20.0,0.92,51637
Anern_PWM_36V_40A_4734,Anern,PWM,36.0,40.0,0.92,109462
Xtra Power_MPPT_12V_60A_4735,Xtra Power,MPPT,12.0,60.0,0.94,103070
Epever_PWM_24V_40A_4736,Epever,PWM,24.0,40.0,0.94,102566
Growatt_MPPT_60V_85A_4737,Growatt,MPPT,60.0,85.0,0.94,77634
Must_PWM_48V_70A_4738,Must,PWM,48.0,70.0,0.91,40057
Growatt_MPPT_24V_90A_4739,Growatt,MPPT,24.0,90.0,0.94,79041
Growatt_PWM_60V_40A_4740,Growatt,PWM,60.0,40.0,0.92,21189
SRNE_MPPT_48V_60A_4741,SRNE,MPPT,48.0,60.0,0.91,66921
Souer_MPPT_48V_50A_4742,Souer,MPPT,48.0,50.0,0.95,232729
Souer_PWM_36V_80A_4743,Souer,PWM,36.0,80.0,0.94,247522
Techfine_MPPT_48V_70A_4744,Techfine,MPPT,48.0,70.0,0.92,104876
Xtra Power_MPPT_100V_80A_4745,Xtra Power,MPPT,100.0,80.0,0.95,88142
Xtra Power_PWM_12V_45A_4746,Xtra Power,PWM,12.0,45.0,0.92,143833
Must_MPPT_36V_60A_4747,Must,MPPT,36.0,60.0,0.93,39889
Growatt_PWM_48V_80A_4748,Growatt,PWM,48.0,80.0,0.92,68331
Livoltek_MPPT_100V_75A_4749,Livoltek,MPPT,100.0,75.0,0.93,171953
Anern_MPPT_48V_55A_4750,Anern,MPPT,48.0,55.0,0.93,93071
Epever_PWM_48V_80A_4751,Epever,PWM,48.0,80.0,0.93,114500
SRNE_PWM_36V_85A_4752,SRNE,PWM,36.0,85.0,0.93,29866
Techfine_MPPT_150V_15A_4753,Techfine,MPPT,150.0,15.0,0.95,106953
Morningstar_MPPT_150V_85A_4754,Morningstar,MPPT,150.0,85.0,0.93,187256
Morningstar_PWM_12V_30A_4755,Morningstar,PWM,12.0,30.0,0.91,177467
Schneider Electric_MPPT_24V_50A_4756,Schneider Electric,MPPT,24.0,50.0,0.94,235719
Epever_PWM_36V_15A_4757,Epever,PWM,36.0,15.0,0.93,142726
Morningstar_MPPT_60V_90A_4758,Morningstar,MPPT,60.0,90.0,0.94,203195
Morningstar_MPPT_100V_10A_4759,Morningstar,MPPT,100.0,10.0,0.94,159746
Techfine_PWM_12V_50A_4760,Techfine,PWM,12.0,50.0,0.94,80727
Schneider Electric_PWM_48V_10A_4761,Schneider Electric,PWM,48.0,10.0,0.95,200984
Must_MPPT_60V_30A_4762,Must,MPPT,60.0,30.0,0.93,68885
Schneider Electric_MPPT_150V_10A_4763,Schneider Electric,MPPT,150.0,10.0,0.93,179367
Epever_PWM_48V_10A_4764,Epever,PWM,48.0,10.0,0.92,86333
Growatt_MPPT_150V_20A_4765,Growatt,MPPT,150.0,20.0,0.94,57179
Souer_MPPT_60V_35A_4766,Souer,MPPT,60.0,35.0,0.94,213834
Anern_PWM_24V_85A_4767,Anern,PWM,24.0,85.0,0.93,125817
Xtra Power_PWM_60V_85A_4768,Xtra Power,PWM,60.0,85.0,0.94,119616
Growatt_MPPT_60V_60A_4769,Growatt,MPPT,60.0,60.0,0.91,68628
Xtra Power_PWM_60V_10A_4770,Xtra Power,PWM,60.0,10.0,0.93,109846
Must_PWM_48V_50A_4771,Must,PWM,48.0,50.0,0.94,78403
Epever_MPPT_150V_20A_4772,Epever,MPPT,150.0,20.0,0.93,97344
Livoltek_MPPT_48V_65A_4773,Livoltek,MPPT,48.0,65.0,0.95,242244
Epever_PWM_60V_35A_4774,Epever,PWM,60.0,35.0,0.91,134395
SRNE_MPPT_12V_80A_4775,SRNE,MPPT,12.0,80.0,0.92,40573
Anern_MPPT_150V_90A_4776,Anern,MPPT,150.0,90.0,0.93,134847
Epever_PWM_24V_20A_4777,Epever,PWM,24.0,20.0,0.92,139231
Anern_PWM_60V_25A_4778,Anern,PWM,60.0,25.0,0.93,148139
Techfine_PWM_60V_55A_4779,Techfine,PWM,60.0,55.0,0.94,80723
Xtra Power_MPPT_60V_60A_4780,Xtra Power,MPPT,60.0,60.0,0.92,122594
Techfine_PWM_48V_65A_4781,Techfine,PWM,48.0,65.0,0.94,121800
Growatt_PWM_36V_70A_4782,Growatt,PWM,36.0,70.0,0.94,22252
Growatt_MPPT_100V_30A_4783,Growatt,MPPT,100.0,30.0,0.95,42593
Anern_MPPT_100V_90A_4784,Anern,MPPT,100.0,90.0,0.93,131767
Anern_MPPT_24V_65A_4785,Anern,MPPT,24.0,65.0,0.91,85953
Techfine_PWM_36V_40A_4786,Techfine,PWM,36.0,40.0,0.92,106744
Schneider Electric_MPPT_100V_95A_4787,Schneider Electric,MPPT,100.0,95.0,0.92,199968
Techfine_PWM_24V_95A_4788,Techfine,PWM,24.0,95.0,0.95,131095
Schneider Electric_PWM_12V_50A_4789,Schneider Electric,PWM,12.0,50.0,0.95,203701
SRNE_PWM_12V_20A_4790,SRNE,PWM,12.0,20.0,0.93,56916
Must_MPPT_100V_95A_4791,Must,MPPT,100.0,95.0,0.95,46486
Anern_MPPT_100V_20A_4792,Anern,MPPT,100.0,20.0,0.95,90464
Growatt_PWM_12V_25A_4793,Growatt,PWM,12.0,25.0,0.92,25511
Techfine_MPPT_60V_10A_4794,Techfine,MPPT,60.0,10.0,0.93,88365
Epever_PWM_36V_10A_4795,Epever,PWM,36.0,10.0,0.93,140600
Livoltek_PWM_12V_25A_4796,Livoltek,PWM,12.0,25.0,0.92,213332
Growatt_PWM_36V_40A_4797,Growatt,PWM,36.0,40.0,0.94,40012
Must_MPPT_48V_25A_4798,Must,MPPT,48.0,25.0,0.93,77889
Epever_PWM_48V_65A_4799,Epever,PWM,48.0,65.0,0.95,108926
Growatt_PWM_60V_20A_4800,Growatt,PWM,60.0,20.0,0.93,74491
SRNE_MPPT_100V_60A_4801,SRNE,MPPT,100.0,60.0,0.94,31678
Techfine_MPPT_100V_85A_4802,Techfine,MPPT,100.0,85.0,0.93,143071
Growatt_PWM_12V_50A_4803,Growatt,PWM,12.0,50.0,0.95,46742
Growatt_MPPT_100V_75A_4804,Growatt,MPPT,100.0,75.0,0.94,72880
Epever_PWM_24V_80A_4805,Epever,PWM,24.0,80.0,0.94,129197
Morningstar_MPPT_150V_20A_4806,Morningstar,MPPT,150.0,20.0,0.94,165927
Souer_MPPT_100V_45A_4807,Souer,MPPT,100.0,45.0,0.92,179073
Felicity_PWM_48V_35A_4808,Felicity,PWM,48.0,35.0,0.95,22974
Xtra Power_PWM_36V_95A_4809,Xtra Power,PWM,36.0,95.0,0.95,125785
Felicity_PWM_36V_95A_4810,Felicity,PWM,36.0,95.0,0.95,77453
Growatt_PWM_24V_55A_4811,Growatt,PWM,24.0,55.0,0.95,27391
Must_PWM_60V_75A_4812,Must,PWM,60.0,75.0,0.92,40348
Techfine_PWM_12V_75A_4813,Techfine,PWM,12.0,75.0,0.93,119315
Epever_PWM_36V_70A_4814,Epever,PWM,36.0,70.0,0.94,98388
Anern_MPPT_36V_85A_4815,Anern,MPPT,36.0,85.0,0.93,97730
Growatt_PWM_48V_30A_4816,Growatt,PWM,48.0,30.0,0.93,58264
Xtra Power_PWM_12V_85A_4817,Xtra Power,PWM,12.0,85.0,0.94,82403
Anern_MPPT_100V_55A_4818,Anern,MPPT,100.0,55.0,0.95,103290
Techfine_MPPT_150V_45A_4819,Techfine,MPPT,150.0,45.0,0.93,148814
Anern_MPPT_150V_60A_4820,Anern,MPPT,150.0,60.0,0.91,89866
SRNE_MPPT_100V_25A_4821,SRNE,MPPT,100.0,25.0,0.93,28790
Felicity_PWM_12V_10A_4822,Felicity,PWM,12.0,10.0,0.92,52950
Xtra Power_MPPT_12V_30A_4823,Xtra Power,MPPT,12.0,30.0,0.92,118986
SRNE_MPPT_150V_85A_4824,SRNE,MPPT,150.0,85.0,0.95,23396
Epever_MPPT_24V_30A_4825,Epever,MPPT,24.0,30.0,0.93,149640
Epever_MPPT_150V_35A_4826,Epever,MPPT,150.0,35.0,0.92,120683
Morningstar_PWM_60V_75A_4827,Morningstar,PWM,60.0,75.0,0.92,157413
Techfine_MPPT_36V_80A_4828,Techfine,MPPT,36.0,80.0,0.91,140382
SRNE_PWM_60V_60A_4829,SRNE,PWM,60.0,60.0,0.95,70085
Livoltek_PWM_60V_25A_4830,Livoltek,PWM,60.0,25.0,0.94,211485
SRNE_MPPT_100V_20A_4831,SRNE,MPPT,100.0,20.0,0.92,66145
Felicity_MPPT_12V_50A_4832,Felicity,MPPT,12.0,50.0,0.92,52657
Morningstar_PWM_12V_75A_4833,Morningstar,PWM,12.0,75.0,0.92,202948
Livoltek_MPPT_12V_50A_4834,Livoltek,MPPT,12.0,50.0,0.94,158912
Felicity_MPPT_150V_15A_4835,Felicity,MPPT,150.0,15.0,0.92,31517
Techfine_MPPT_12V_90A_4836,Techfine,MPPT,12.0,90.0,0.91,109383
SRNE_MPPT_150V_75A_4837,SRNE,MPPT,150.0,75.0,0.92,34935
Techfine_MPPT_150V_40A_4838,Techfine,MPPT,150.0,40.0,0.95,109318
Xtra Power_MPPT_150V_70A_4839,Xtra Power,MPPT,150.0,70.0,0.93,138681
Felicity_MPPT_12V_45A_4840,Felicity,MPPT,12.0,45.0,0.91,77049
Schneider Electric_PWM_12V_55A_4841,Schneider Electric,PWM,12.0,55.0,0.91,245469
Must_MPPT_36V_15A_4842,Must,MPPT,36.0,15.0,0.94,79635
Felicity_PWM_60V_15A_4843,Felicity,PWM,60.0,15.0,0.94,73704
Must_MPPT_150V_60A_4844,Must,MPPT,150.0,60.0,0.94,25752
Anern_PWM_12V_85A_4845,Anern,PWM,12.0,85.0,0.93,144350
Techfine_PWM_12V_10A_4846,Techfine,PWM,12.0,10.0,0.93,142131
SRNE_PWM_12V_100A_4847,SRNE,PWM,12.0,100.0,0.94,55413
Felicity_MPPT_24V_40A_4848,Felicity,MPPT,24.0,40.0,0.92,79898
Xtra Power_PWM_60V_40A_4849,Xtra Power,PWM,60.0,40.0,0.93,137300
Xtra Power_PWM_36V_80A_4850,Xtra Power,PWM,36.0,80.0,0.92,81076
SRNE_MPPT_150V_95A_4851,SRNE,MPPT,150.0,95.0,0.94,64942
Schneider Electric_MPPT_24V_65A_4852,Schneider Electric,MPPT,24.0,65.0,0.92,194789
Felicity_MPPT_100V_95A_4853,Felicity,MPPT,100.0,95.0,0.95,29335
Xtra Power_MPPT_24V_100A_4854,Xtra Power,MPPT,24.0,100.0,0.94,110808
SRNE_MPPT_36V_30A_4855,SRNE,MPPT,36.0,30.0,0.93,35237
Epever_PWM_60V_40A_4856,Epever,PWM,60.0,40.0,0.92,87839
Epever_MPPT_60V_95A_4857,Epever,MPPT,60.0,95.0,0.94,94208
Schneider Electric_PWM_60V_20A_4858,Schneider Electric,PWM,60.0,20.0,0.91,173057
Anern_MPPT_60V_75A_4859,Anern,MPPT,60.0,75.0,0.92,89554
Schneider Electric_MPPT_48V_35A_4860,Schneider Electric,MPPT,48.0,35.0,0.94,166302
Souer_PWM_60V_55A_4861,Souer,PWM,60.0,55.0,0.93,246700
Growatt_MPPT_100V_90A_4862,Growatt,MPPT,100.0,90.0,0.93,37384
Souer_MPPT_24V_85A_4863,Souer,MPPT,24.0,85.0,0.94,166002
Felicity_MPPT_60V_70A_4864,Felicity,MPPT,60.0,70.0,0.94,72717
Epever_MPPT_36V_25A_4865,Epever,MPPT,36.0,25.0,0.95,86173
Xtra Power_MPPT_100V_15A_4866,Xtra Power,MPPT,100.0,15.0,0.95,121913
Epever_PWM_12V_85A_4867,Epever,PWM,12.0,85.0,0.93,146798
Livoltek_PWM_48V_85A_4868,Livoltek,PWM,48.0,85.0,0.92,169955
Schneider Electric_PWM_12V_65A_4869,Schneider Electric,PWM,12.0,65.0,0.92,232472
Growatt_MPPT_100V_90A_4870,Growatt,MPPT,100.0,90.0,0.92,44861
SRNE_MPPT_48V_55A_4871,SRNE,MPPT,48.0,55.0,0.92,36159
Xtra Power_PWM_48V_35A_4872,Xtra Power,PWM,48.0,35.0,0.91,143130
Anern_MPPT_100V_20A_4873,Anern,MPPT,100.0,20.0,0.94,116895
Must_MPPT_48V_75A_4874,Must,MPPT,48.0,75.0,0.95,37304
Souer_MPPT_24V_90A_4875,Souer,MPPT,24.0,90.0,0.92,243877
Growatt_MPPT_24V_50A_4876,Growatt,MPPT,24.0,50.0,0.93,66784
Livoltek_PWM_24V_40A_4877,Livoltek,PWM,24.0,40.0,0.91,204680
Must_MPPT_48V_10A_4878,Must,MPPT,48.0,10.0,0.95,68014
Anern_PWM_24V_50A_4879,Anern,PWM,24.0,50.0,0.93,145903
Must_MPPT_100V_90A_4880,Must,MPPT,100.0,90.0,0.93,59697
Techfine_PWM_60V_40A_4881,Techfine,PWM,60.0,40.0,0.93,102511
Epever_MPPT_150V_15A_4882,Epever,MPPT,150.0,15.0,0.93,103596
Felicity_PWM_24V_25A_4883,Felicity,PWM,24.0,25.0,0.93,58371
Schneider Electric_PWM_24V_60A_4884,Schneider Electric,PWM,24.0,60.0,0.94,167246
Anern_MPPT_150V_95A_4885,Anern,MPPT,150.0,95.0,0.94,112566
Xtra Power_MPPT_36V_85A_4886,Xtra Power,MPPT,36.0,85.0,0.92,98592
Morningstar_PWM_36V_25A_4887,Morningstar,PWM,36.0,25.0,0.91,237143
Livoltek_MPPT_100V_50A_4888,Livoltek,MPPT,100.0,50.0,0.93,208519
Anern_PWM_60V_35A_4889,Anern,PWM,60.0,35.0,0.93,99886
Epever_PWM_36V_100A_4890,Epever,PWM,36.0,100.0,0.94,127347
Xtra Power_PWM_36V_30A_4891,Xtra Power,PWM,36.0,30.0,0.95,132145
Techfine_MPPT_48V_75A_4892,Techfine,MPPT,48.0,75.0,0.92,113379
Anern_PWM_60V_40A_4893,Anern,PWM,60.0,40.0,0.91,145103
Techfine_PWM_24V_90A_4894,Techfine,PWM,24.0,90.0,0.93,106868
Anern_MPPT_36V_90A_4895,Anern,MPPT,36.0,90.0,0.94,89159
Growatt_MPPT_12V_30A_4896,Growatt,MPPT,12.0,30.0,0.93,78083
Growatt_PWM_48V_20A_4897,Growatt,PWM,48.0,20.0,0.93,51569
Morningstar_PWM_36V_70A_4898,Morningstar,PWM,36.0,70.0,0.92,234638
Felicity_MPPT_12V_10A_4899,Felicity,MPPT,12.0,10.0,0.92,33302
Techfine_MPPT_24V_100A_4900,Techfine,MPPT,24.0,100.0,0.94,118231
Anern_PWM_36V_50A_4901,Anern,PWM,36.0,50.0,0.91,102834
Must_MPPT_100V_10A_4902,Must,MPPT,100.0,10.0,0.92,30685
Epever_MPPT_36V_30A_4903,Epever,MPPT,36.0,30.0,0.93,116356
Must_MPPT_60V_85A_4904,Must,MPPT,60.0,85.0,0.93,56416
Xtra Power_PWM_60V_60A_4905,Xtra Power,PWM,60.0,60.0,0.94,124590
Souer_MPPT_24V_50A_4906,Souer,MPPT,24.0,50.0,0.93,150022
Must_MPPT_48V_15A_4907,Must,MPPT,48.0,15.0,0.94,69180
Anern_PWM_12V_75A_4908,Anern,PWM,12.0,75.0,0.93,95976
Felicity_MPPT_12V_75A_4909,Felicity,MPPT,12.0,75.0,0.92,49632
Felicity_MPPT_36V_60A_4910,Felicity,MPPT,36.0,60.0,0.91,46604
