panel_id,brand,panel_type,rated_power_w,voltage,derating_factor,cabling_loss,safety_factor,length_m,width_m,area_m2,price_NGN
Mercury_560W_Monocrystalline_3764,Mercury,Monocrystalline,560.0,48.0,0.79,0.05,0.09,2.05,1.0,2.05,101969
Trina Solar_590W_Polycrystalline_3765,Trina Solar,Polycrystalline,590.0,12.0,0.8,0.06,0.1,2.04,1.0,2.04,168375
Renogy_500W_Monocrystalline_3766,Renogy,Monocrystalline,500.0,12.0,0.79,0.06,0.11,2.04,1.0,2.04,215869
JA Solar_80W_Bifacial_3767,JA Solar,Bifacial,80.0,48.0,0.81,0.06,0.11,1.3,0.63,0.82,27788
Prag_370W_Polycrystalline_3768,Prag,Polycrystalline,370.0,48.0,0.8,0.05,0.12,1.86,1.0,1.86,65859
Renogy_580W_Monocrystalline_3769,Renogy,Monocrystalline,580.0,36.0,0.8,0.05,0.1,2.01,1.0,2.01,221773
Must_60W_Bifacial_3770,Must,Bifacial,60.0,36.0,0.82,0.05,0.12,1.03,0.55,0.57,12692
Sukam_400W_Bifacial_3771,Sukam,Bifacial,400.0,12.0,0.8,0.05,0.11,1.95,1.0,1.95,83505
Must_370W_Polycrystalline_3772,Must,Polycrystalline,370.0,12.0,0.8,0.05,0.1,1.77,1.0,1.77,62751
Canadian Solar_140W_Half-Cut_3773,Canadian Solar,Half-Cut,140.0,48.0,0.81,0.05,0.1,1.19,0.7,0.83,60617
Auxano Solar_480W_Half-Cut_3774,Auxano Solar,Half-Cut,480.0,12.0,0.78,0.05,0.08,2.02,1.0,2.02,115420
Mercury_250W_Monocrystalline_3775,Mercury,Monocrystalline,250.0,12.0,0.78,0.05,0.1,1.54,0.82,1.26,57645
Prag_420W_Polycrystalline_3776,Prag,Polycrystalline,420.0,36.0,0.78,0.05,0.12,1.91,1.0,1.91,88135
Auxano Solar_510W_Bifacial_3777,Auxano Solar,Bifacial,510.0,36.0,0.8,0.04,0.08,2.02,1.0,2.02,152452
LONGi Solar_590W_Bifacial_3778,LONGi Solar,Bifacial,590.0,24.0,0.78,0.05,0.09,2.02,1.0,2.02,253369
Must_550W_Half-Cut_3779,Must,Half-Cut,550.0,12.0,0.8,0.05,0.1,2.03,1.0,2.03,132003
Mercury_520W_Monocrystalline_3780,Mercury,Monocrystalline,520.0,24.0,0.78,0.04,0.11,2.0,1.0,2.0,124331
Felicity_490W_Bifacial_3781,Felicity,Bifacial,490.0,36.0,0.82,0.05,0.11,2.01,1.0,2.01,79598
Trina Solar_370W_Polycrystalline_3782,Trina Solar,Polycrystalline,370.0,12.0,0.79,0.04,0.09,1.73,0.99,1.71,123498
LONGi Solar_220W_Polycrystalline_3783,LONGi Solar,Polycrystalline,220.0,24.0,0.79,0.04,0.1,1.56,0.92,1.44,77186
Suntech_190W_Bifacial_3784,Suntech,Bifacial,190.0,24.0,0.79,0.04,0.08,1.55,0.89,1.38,66944
Felicity_520W_Monocrystalline_3785,Felicity,Monocrystalline,520.0,12.0,0.79,0.04,0.09,2.01,1.0,2.01,119873
Suntech_460W_Monocrystalline_3786,Suntech,Monocrystalline,460.0,12.0,0.82,0.04,0.09,2.05,1.0,2.05,187587
Trina Solar_390W_Monocrystalline_3787,Trina Solar,Monocrystalline,390.0,24.0,0.8,0.05,0.1,1.82,0.99,1.8,97226
LONGi Solar_140W_Polycrystalline_3788,LONGi Solar,Polycrystalline,140.0,36.0,0.8,0.05,0.09,1.14,0.63,0.72,46518
Canadian Solar_390W_Monocrystalline_3789,Canadian Solar,Monocrystalline,390.0,48.0,0.78,0.04,0.1,1.82,1.0,1.82,143628
Renogy_430W_Monocrystalline_3790,Renogy,Monocrystalline,430.0,36.0,0.81,0.04,0.1,1.85,0.99,1.83,192404
Prag_150W_Polycrystalline_3791,Prag,Polycrystalline,150.0,12.0,0.81,0.06,0.11,1.22,0.52,0.63,31973
Sukam_410W_Half-Cut_3792,Sukam,Half-Cut,410.0,12.0,0.8,0.05,0.11,1.74,0.99,1.72,68910
Prag_200W_Monocrystalline_3793,Prag,Monocrystalline,200.0,12.0,0.79,0.06,0.1,1.56,0.8,1.25,28094
Suntech_350W_Bifacial_3794,Suntech,Bifacial,350.0,36.0,0.79,0.05,0.1,1.6,0.98,1.57,140920
LONGi Solar_170W_Half-Cut_3795,LONGi Solar,Half-Cut,170.0,12.0,0.79,0.06,0.09,1.58,0.93,1.47,64541
Sukam_190W_Bifacial_3796,Sukam,Bifacial,190.0,36.0,0.8,0.06,0.1,1.6,0.85,1.36,42083
Auxano Solar_520W_Bifacial_3797,Auxano Solar,Bifacial,520.0,12.0,0.79,0.05,0.09,2.05,1.0,2.05,164817
Mercury_580W_Half-Cut_3798,Mercury,Half-Cut,580.0,24.0,0.8,0.06,0.1,2.03,1.0,2.03,109338
Prag_250W_Bifacial_3799,Prag,Bifacial,250.0,36.0,0.78,0.06,0.11,1.6,0.87,1.39,34830
Jinko Solar_440W_Bifacial_3800,Jinko Solar,Bifacial,440.0,36.0,0.82,0.05,0.08,1.74,1.0,1.74,139986
Felicity_560W_Half-Cut_3801,Felicity,Half-Cut,560.0,36.0,0.81,0.05,0.09,2.04,1.0,2.04,83165
Vsun Solar_530W_Half-Cut_3802,Vsun Solar,Half-Cut,530.0,48.0,0.78,0.05,0.11,2.01,1.0,2.01,175546
Auxano Solar_400W_Monocrystalline_3803,Auxano Solar,Monocrystalline,400.0,36.0,0.82,0.05,0.11,1.77,1.0,1.77,108241
Canadian Solar_450W_Bifacial_3804,Canadian Solar,Bifacial,450.0,36.0,0.8,0.05,0.09,1.84,0.99,1.82,184476
Mercury_420W_Half-Cut_3805,Mercury,Half-Cut,420.0,12.0,0.82,0.05,0.11,1.8,0.99,1.78,91683
Felicity_270W_Half-Cut_3806,Felicity,Half-Cut,270.0,24.0,0.81,0.05,0.09,1.66,0.96,1.59,67095
Jinko Solar_330W_Half-Cut_3807,Jinko Solar,Half-Cut,330.0,48.0,0.79,0.05,0.11,1.7,0.98,1.67,86659
Sukam_50W_Bifacial_3808,Sukam,Bifacial,50.0,48.0,0.81,0.04,0.11,1.09,0.63,0.69,11273
Mercury_110W_Monocrystalline_3809,Mercury,Monocrystalline,110.0,12.0,0.79,0.05,0.1,1.14,0.6,0.68,18595
Renogy_230W_Polycrystalline_3810,Renogy,Polycrystalline,230.0,36.0,0.81,0.04,0.11,1.53,1.0,1.53,92436
Renogy_430W_Monocrystalline_3811,Renogy,Monocrystalline,430.0,24.0,0.8,0.06,0.1,1.73,1.0,1.73,142243
Trina Solar_580W_Polycrystalline_3812,Trina Solar,Polycrystalline,580.0,48.0,0.81,0.06,0.11,2.04,1.0,2.04,157918
Sukam_330W_Polycrystalline_3813,Sukam,Polycrystalline,330.0,36.0,0.79,0.05,0.08,1.69,0.94,1.59,74820
Renogy_180W_Half-Cut_3814,Renogy,Half-Cut,180.0,12.0,0.8,0.05,0.09,1.59,0.81,1.29,57072
Vsun Solar_140W_Bifacial_3815,Vsun Solar,Bifacial,140.0,24.0,0.81,0.04,0.09,1.11,0.55,0.61,36885
LONGi Solar_120W_Bifacial_3816,LONGi Solar,Bifacial,120.0,48.0,0.82,0.04,0.09,1.12,0.68,0.76,44507
Suntech_110W_Half-Cut_3817,Suntech,Half-Cut,110.0,12.0,0.81,0.04,0.1,1.03,0.6,0.62,47245
Auxano Solar_270W_Half-Cut_3818,Auxano Solar,Half-Cut,270.0,36.0,0.8,0.05,0.11,1.68,0.91,1.53,66012
Felicity_90W_Half-Cut_3819,Felicity,Half-Cut,90.0,36.0,0.81,0.05,0.09,1.05,0.5,0.53,15625
Vsun Solar_330W_Bifacial_3820,Vsun Solar,Bifacial,330.0,12.0,0.81,0.04,0.09,1.66,0.98,1.63,105244
Mercury_120W_Bifacial_3821,Mercury,Bifacial,120.0,48.0,0.81,0.04,0.11,1.24,0.67,0.83,21180
Jinko Solar_410W_Monocrystalline_3822,Jinko Solar,Monocrystalline,410.0,12.0,0.8,0.05,0.09,1.73,1.0,1.73,118675
Mercury_450W_Half-Cut_3823,Mercury,Half-Cut,450.0,24.0,0.82,0.05,0.09,1.79,0.99,1.77,85857
Mercury_590W_Monocrystalline_3824,Mercury,Monocrystalline,590.0,48.0,0.79,0.06,0.11,2.0,1.0,2.0,99636
Jinko Solar_600W_Polycrystalline_3825,Jinko Solar,Polycrystalline,600.0,12.0,0.81,0.04,0.11,2.02,1.0,2.02,169007
Must_70W_Half-Cut_3826,Must,Half-Cut,70.0,48.0,0.79,0.05,0.11,1.08,0.55,0.59,15696
Prag_560W_Monocrystalline_3827,Prag,Monocrystalline,560.0,12.0,0.81,0.06,0.11,2.03,1.0,2.03,86114
Felicity_550W_Polycrystalline_3828,Felicity,Polycrystalline,550.0,48.0,0.81,0.05,0.1,2.05,1.0,2.05,126044
Must_310W_Half-Cut_3829,Must,Half-Cut,310.0,12.0,0.82,0.04,0.12,1.65,0.93,1.53,66762
Trina Solar_430W_Half-Cut_3830,Trina Solar,Half-Cut,430.0,12.0,0.81,0.05,0.09,1.9,1.0,1.9,149529
Felicity_180W_Half-Cut_3831,Felicity,Half-Cut,180.0,36.0,0.78,0.05,0.09,1.51,0.98,1.48,39877
Auxano Solar_170W_Monocrystalline_3832,Auxano Solar,Monocrystalline,170.0,12.0,0.81,0.05,0.11,1.55,0.97,1.5,52615
Vsun Solar_170W_Polycrystalline_3833,Vsun Solar,Polycrystalline,170.0,12.0,0.8,0.05,0.11,1.56,0.83,1.29,48089
Suntech_90W_Bifacial_3834,Suntech,Bifacial,90.0,24.0,0.8,0.05,0.1,1.15,0.53,0.61,37922
Canadian Solar_220W_Monocrystalline_3835,Canadian Solar,Monocrystalline,220.0,24.0,0.79,0.05,0.12,1.56,0.83,1.29,86377
Prag_50W_Half-Cut_3836,Prag,Half-Cut,50.0,48.0,0.8,0.06,0.09,1.2,0.62,0.74,12361
Auxano Solar_410W_Polycrystalline_3837,Auxano Solar,Polycrystalline,410.0,24.0,0.82,0.06,0.11,1.81,1.0,1.81,142014
Auxano Solar_270W_Half-Cut_3838,Auxano Solar,Half-Cut,270.0,36.0,0.79,0.06,0.11,1.6,0.94,1.5,61587
Vsun Solar_390W_Polycrystalline_3839,Vsun Solar,Polycrystalline,390.0,12.0,0.78,0.05,0.11,1.76,1.0,1.76,124380
Mercury_300W_Polycrystalline_3840,Mercury,Polycrystalline,300.0,12.0,0.79,0.05,0.1,1.64,0.91,1.49,73048
LONGi Solar_470W_Monocrystalline_3841,LONGi Solar,Monocrystalline,470.0,48.0,0.79,0.04,0.08,2.01,1.0,2.01,191904
Mercury_540W_Monocrystalline_3842,Mercury,Monocrystalline,540.0,48.0,0.79,0.04,0.12,2.04,1.0,2.04,90765
Auxano Solar_230W_Monocrystalline_3843,Auxano Solar,Monocrystalline,230.0,36.0,0.8,0.05,0.09,1.56,0.85,1.33,74767
Prag_390W_Half-Cut_3844,Prag,Half-Cut,390.0,12.0,0.78,0.05,0.1,1.81,1.0,1.81,74127
Trina Solar_320W_Monocrystalline_3845,Trina Solar,Monocrystalline,320.0,48.0,0.78,0.05,0.12,1.62,1.0,1.62,111931
Trina Solar_410W_Monocrystalline_3846,Trina Solar,Monocrystalline,410.0,12.0,0.79,0.04,0.11,1.82,1.0,1.82,98077
Felicity_90W_Polycrystalline_3847,Felicity,Polycrystalline,90.0,24.0,0.8,0.06,0.08,1.13,0.69,0.78,21311
Renogy_570W_Monocrystalline_3848,Renogy,Monocrystalline,570.0,36.0,0.82,0.04,0.11,2.02,1.0,2.02,193337
Auxano Solar_600W_Polycrystalline_3849,Auxano Solar,Polycrystalline,600.0,12.0,0.8,0.04,0.12,2.01,1.0,2.01,135065
Vsun Solar_600W_Monocrystalline_3850,Vsun Solar,Monocrystalline,600.0,36.0,0.8,0.05,0.1,2.04,1.0,2.04,161001
Prag_230W_Polycrystalline_3851,Prag,Polycrystalline,230.0,36.0,0.8,0.06,0.12,1.52,0.9,1.37,40261
Canadian Solar_540W_Bifacial_3852,Canadian Solar,Bifacial,540.0,36.0,0.79,0.05,0.12,2.05,1.0,2.05,191686
Vsun Solar_490W_Monocrystalline_3853,Vsun Solar,Monocrystalline,490.0,36.0,0.81,0.06,0.11,2.02,1.0,2.02,133910
Trina Solar_330W_Bifacial_3854,Trina Solar,Bifacial,330.0,36.0,0.78,0.04,0.12,1.64,0.92,1.51,98895
Sukam_510W_Monocrystalline_3855,Sukam,Monocrystalline,510.0,36.0,0.82,0.05,0.11,2.01,1.0,2.01,80851
Must_590W_Polycrystalline_3856,Must,Polycrystalline,590.0,12.0,0.79,0.05,0.08,2.04,1.0,2.04,93404
Must_210W_Bifacial_3857,Must,Bifacial,210.0,36.0,0.81,0.06,0.1,1.57,0.85,1.33,37713
Vsun Solar_480W_Polycrystalline_3858,Vsun Solar,Polycrystalline,480.0,24.0,0.8,0.04,0.1,2.01,1.0,2.01,136756
Canadian Solar_400W_Bifacial_3859,Canadian Solar,Bifacial,400.0,24.0,0.79,0.05,0.11,1.89,1.0,1.89,133956
Renogy_210W_Polycrystalline_3860,Renogy,Polycrystalline,210.0,36.0,0.82,0.06,0.1,1.51,0.99,1.49,93099
Must_180W_Monocrystalline_3861,Must,Monocrystalline,180.0,48.0,0.81,0.04,0.11,1.51,0.85,1.28,29073
Renogy_590W_Polycrystalline_3862,Renogy,Polycrystalline,590.0,48.0,0.78,0.04,0.09,2.04,1.0,2.04,250686
Prag_460W_Monocrystalline_3863,Prag,Monocrystalline,460.0,24.0,0.79,0.05,0.12,2.03,1.0,2.03,100686
Trina Solar_320W_Bifacial_3864,Trina Solar,Bifacial,320.0,24.0,0.81,0.05,0.12,1.7,0.93,1.58,88631
Felicity_240W_Bifacial_3865,Felicity,Bifacial,240.0,24.0,0.78,0.06,0.1,1.58,0.88,1.39,57076
Must_210W_Bifacial_3866,Must,Bifacial,210.0,12.0,0.81,0.05,0.09,1.59,0.99,1.57,40882
Mercury_480W_Bifacial_3867,Mercury,Bifacial,480.0,24.0,0.8,0.06,0.09,2.01,1.0,2.01,79001
Vsun Solar_520W_Polycrystalline_3868,Vsun Solar,Polycrystalline,520.0,48.0,0.82,0.04,0.11,2.04,1.0,2.04,142312
Sukam_270W_Monocrystalline_3869,Sukam,Monocrystalline,270.0,36.0,0.78,0.04,0.11,1.66,0.96,1.59,56203
Trina Solar_260W_Bifacial_3870,Trina Solar,Bifacial,260.0,36.0,0.79,0.05,0.12,1.67,0.95,1.59,61957
JA Solar_340W_Half-Cut_3871,JA Solar,Half-Cut,340.0,24.0,0.8,0.05,0.09,1.65,0.95,1.57,122504
Sukam_500W_Bifacial_3872,Sukam,Bifacial,500.0,24.0,0.8,0.06,0.08,2.03,1.0,2.03,92021
Canadian Solar_170W_Monocrystalline_3873,Canadian Solar,Monocrystalline,170.0,24.0,0.81,0.04,0.1,1.57,0.95,1.49,56219
LONGi Solar_60W_Polycrystalline_3874,LONGi Solar,Polycrystalline,60.0,12.0,0.8,0.05,0.11,1.28,0.56,0.72,23795
Canadian Solar_150W_Half-Cut_3875,Canadian Solar,Half-Cut,150.0,12.0,0.8,0.05,0.1,1.2,0.63,0.76,53556
Vsun Solar_110W_Monocrystalline_3876,Vsun Solar,Monocrystalline,110.0,48.0,0.81,0.04,0.11,1.13,0.64,0.72,26820
Trina Solar_600W_Polycrystalline_3877,Trina Solar,Polycrystalline,600.0,12.0,0.82,0.05,0.12,2.01,1.0,2.01,209059
Jinko Solar_320W_Polycrystalline_3878,Jinko Solar,Polycrystalline,320.0,48.0,0.78,0.05,0.08,1.66,0.96,1.59,80093
Auxano Solar_550W_Bifacial_3879,Auxano Solar,Bifacial,550.0,12.0,0.81,0.06,0.12,2.02,1.0,2.02,127728
Trina Solar_50W_Half-Cut_3880,Trina Solar,Half-Cut,50.0,36.0,0.81,0.04,0.11,1.03,0.69,0.71,17134
LONGi Solar_150W_Polycrystalline_3881,LONGi Solar,Polycrystalline,150.0,36.0,0.81,0.05,0.1,1.12,0.66,0.74,61013
Suntech_270W_Monocrystalline_3882,Suntech,Monocrystalline,270.0,24.0,0.81,0.04,0.08,1.68,0.94,1.58,88201
Mercury_110W_Polycrystalline_3883,Mercury,Polycrystalline,110.0,24.0,0.78,0.04,0.11,1.01,0.58,0.59,24547
JA Solar_180W_Polycrystalline_3884,JA Solar,Polycrystalline,180.0,48.0,0.79,0.05,0.09,1.54,0.86,1.32,61145
LONGi Solar_490W_Monocrystalline_3885,LONGi Solar,Monocrystalline,490.0,48.0,0.8,0.05,0.09,2.04,1.0,2.04,156462
Auxano Solar_220W_Polycrystalline_3886,Auxano Solar,Polycrystalline,220.0,48.0,0.79,0.04,0.09,1.56,0.84,1.31,68335
Jinko Solar_460W_Monocrystalline_3887,Jinko Solar,Monocrystalline,460.0,36.0,0.79,0.05,0.11,2.04,1.0,2.04,129696
Sukam_470W_Monocrystalline_3888,Sukam,Monocrystalline,470.0,48.0,0.81,0.06,0.1,2.03,1.0,2.03,106390
Must_380W_Bifacial_3889,Must,Bifacial,380.0,12.0,0.78,0.05,0.11,1.92,0.99,1.9,74086
Must_120W_Bifacial_3890,Must,Bifacial,120.0,24.0,0.79,0.06,0.1,1.26,0.55,0.69,24445
Prag_330W_Half-Cut_3891,Prag,Half-Cut,330.0,12.0,0.79,0.05,0.09,1.6,0.92,1.47,57724
JA Solar_460W_Half-Cut_3892,JA Solar,Half-Cut,460.0,12.0,0.8,0.05,0.1,2.01,1.0,2.01,179133
Felicity_200W_Bifacial_3893,Felicity,Bifacial,200.0,48.0,0.79,0.05,0.11,1.6,0.98,1.57,47707
Canadian Solar_600W_Bifacial_3894,Canadian Solar,Bifacial,600.0,48.0,0.8,0.06,0.09,2.02,1.0,2.02,255885
Jinko Solar_300W_Monocrystalline_3895,Jinko Solar,Monocrystalline,300.0,24.0,0.79,0.05,0.11,1.63,0.92,1.5,92182
Must_320W_Monocrystalline_3896,Must,Monocrystalline,320.0,12.0,0.78,0.05,0.11,1.67,0.93,1.55,77565
Vsun Solar_60W_Half-Cut_3897,Vsun Solar,Half-Cut,60.0,12.0,0.79,0.05,0.08,1.26,0.67,0.84,16447
Sukam_590W_Polycrystalline_3898,Sukam,Polycrystalline,590.0,48.0,0.82,0.05,0.08,2.05,1.0,2.05,144666
Vsun Solar_420W_Bifacial_3899,Vsun Solar,Bifacial,420.0,48.0,0.81,0.05,0.08,1.72,1.0,1.72,99856
Felicity_430W_Monocrystalline_3900,Felicity,Monocrystalline,430.0,48.0,0.81,0.04,0.08,1.94,1.0,1.94,106911
Sukam_200W_Half-Cut_3901,Sukam,Half-Cut,200.0,36.0,0.82,0.05,0.12,1.52,1.0,1.52,28785
Auxano Solar_560W_Monocrystalline_3902,Auxano Solar,Monocrystalline,560.0,36.0,0.78,0.04,0.11,2.04,1.0,2.04,150878
Felicity_260W_Monocrystalline_3903,Felicity,Monocrystalline,260.0,36.0,0.8,0.05,0.11,1.66,0.98,1.63,63600
Vsun Solar_240W_Polycrystalline_3904,Vsun Solar,Polycrystalline,240.0,48.0,0.79,0.04,0.12,1.56,0.93,1.45,58987
Prag_540W_Polycrystalline_3905,Prag,Polycrystalline,540.0,48.0,0.8,0.05,0.11,2.04,1.0,2.04,104913
Sukam_120W_Half-Cut_3906,Sukam,Half-Cut,120.0,12.0,0.79,0.05,0.09,1.07,0.64,0.68,18056
Felicity_230W_Monocrystalline_3907,Felicity,Monocrystalline,230.0,24.0,0.79,0.06,0.12,1.55,0.83,1.29,37101
Prag_70W_Polycrystalline_3908,Prag,Polycrystalline,70.0,36.0,0.78,0.05,0.09,1.18,0.6,0.71,16053
Prag_70W_Half-Cut_3909,Prag,Half-Cut,70.0,48.0,0.8,0.05,0.1,1.21,0.63,0.76,17132
Auxano Solar_160W_Half-Cut_3910,Auxano Solar,Half-Cut,160.0,48.0,0.81,0.04,0.1,1.54,0.83,1.28,53271
Auxano Solar_550W_Half-Cut_3911,Auxano Solar,Half-Cut,550.0,36.0,0.78,0.04,0.11,2.02,1.0,2.02,136823
Renogy_90W_Polycrystalline_3912,Renogy,Polycrystalline,90.0,36.0,0.81,0.06,0.11,1.15,0.62,0.71,30231
Sukam_320W_Half-Cut_3913,Sukam,Half-Cut,320.0,48.0,0.81,0.05,0.1,1.63,0.96,1.56,60596
Prag_410W_Monocrystalline_3914,Prag,Monocrystalline,410.0,24.0,0.81,0.04,0.1,1.91,1.0,1.91,57130
Prag_300W_Monocrystalline_3915,Prag,Monocrystalline,300.0,12.0,0.8,0.04,0.08,1.62,0.93,1.51,56494
Vsun Solar_450W_Monocrystalline_3916,Vsun Solar,Monocrystalline,450.0,36.0,0.81,0.05,0.08,1.95,1.0,1.95,157317
LONGi Solar_230W_Half-Cut_3917,LONGi Solar,Half-Cut,230.0,12.0,0.81,0.04,0.1,1.56,0.95,1.48,94514
Auxano Solar_80W_Monocrystalline_3918,Auxano Solar,Monocrystalline,80.0,12.0,0.79,0.04,0.08,1.24,0.57,0.71,27818
Auxano Solar_460W_Half-Cut_3919,Auxano Solar,Half-Cut,460.0,36.0,0.79,0.05,0.11,2.01,1.0,2.01,132427
Mercury_130W_Monocrystalline_3920,Mercury,Monocrystalline,130.0,24.0,0.79,0.06,0.09,1.08,0.57,0.62,22005
Must_130W_Bifacial_3921,Must,Bifacial,130.0,48.0,0.8,0.06,0.11,1.04,0.67,0.7,19871
Trina Solar_290W_Polycrystalline_3922,Trina Solar,Polycrystalline,290.0,48.0,0.8,0.04,0.11,1.62,0.92,1.49,97761
Must_120W_Half-Cut_3923,Must,Half-Cut,120.0,24.0,0.81,0.05,0.1,1.26,0.61,0.77,25773
Jinko Solar_220W_Bifacial_3924,Jinko Solar,Bifacial,220.0,36.0,0.81,0.05,0.1,1.56,0.81,1.26,74137
Jinko Solar_210W_Bifacial_3925,Jinko Solar,Bifacial,210.0,24.0,0.8,0.05,0.11,1.52,0.88,1.34,72318
Sukam_500W_Monocrystalline_3926,Sukam,Monocrystalline,500.0,24.0,0.8,0.05,0.1,2.01,1.0,2.01,71154
Mercury_530W_Monocrystalline_3927,Mercury,Monocrystalline,530.0,12.0,0.78,0.05,0.12,2.02,1.0,2.02,105618
Mercury_530W_Half-Cut_3928,Mercury,Half-Cut,530.0,12.0,0.8,0.06,0.11,2.05,1.0,2.05,80065
JA Solar_380W_Polycrystalline_3929,JA Solar,Polycrystalline,380.0,36.0,0.82,0.05,0.11,1.85,0.99,1.83,137229
Mercury_110W_Bifacial_3930,Mercury,Bifacial,110.0,48.0,0.8,0.04,0.09,1.27,0.68,0.86,23879
Felicity_500W_Bifacial_3931,Felicity,Bifacial,500.0,12.0,0.79,0.06,0.09,2.01,1.0,2.01,84816
Mercury_190W_Monocrystalline_3932,Mercury,Monocrystalline,190.0,12.0,0.82,0.05,0.09,1.52,0.92,1.4,43439
Jinko Solar_520W_Bifacial_3933,Jinko Solar,Bifacial,520.0,12.0,0.81,0.05,0.12,2.01,1.0,2.01,132186
Canadian Solar_310W_Bifacial_3934,Canadian Solar,Bifacial,310.0,48.0,0.78,0.06,0.12,1.62,0.92,1.49,105317
Trina Solar_560W_Monocrystalline_3935,Trina Solar,Monocrystalline,560.0,48.0,0.8,0.04,0.1,2.04,1.0,2.04,156051
LONGi Solar_500W_Half-Cut_3936,LONGi Solar,Half-Cut,500.0,12.0,0.81,0.04,0.11,2.02,1.0,2.02,211305
Trina Solar_450W_Bifacial_3937,Trina Solar,Bifacial,450.0,24.0,0.82,0.06,0.11,1.73,0.99,1.71,128830
Sukam_110W_Polycrystalline_3938,Sukam,Polycrystalline,110.0,48.0,0.8,0.05,0.12,1.02,0.69,0.7,17712
Auxano Solar_400W_Half-Cut_3939,Auxano Solar,Half-Cut,400.0,12.0,0.8,0.05,0.08,1.77,1.0,1.77,124443
JA Solar_260W_Polycrystalline_3940,JA Solar,Polycrystalline,260.0,24.0,0.79,0.05,0.1,1.61,0.94,1.51,97300
Jinko Solar_380W_Half-Cut_3941,Jinko Solar,Half-Cut,380.0,24.0,0.81,0.05,0.11,1.83,1.0,1.83,114057
LONGi Solar_300W_Bifacial_3942,LONGi Solar,Bifacial,300.0,12.0,0.8,0.05,0.08,1.67,0.92,1.54,110761
Canadian Solar_240W_Polycrystalline_3943,Canadian Solar,Polycrystalline,240.0,48.0,0.8,0.05,0.1,1.54,0.8,1.23,75832
Mercury_300W_Monocrystalline_3944,Mercury,Monocrystalline,300.0,12.0,0.81,0.05,0.12,1.61,0.91,1.47,64132
Trina Solar_260W_Bifacial_3945,Trina Solar,Bifacial,260.0,24.0,0.81,0.05,0.11,1.63,0.95,1.55,65692
Vsun Solar_570W_Half-Cut_3946,Vsun Solar,Half-Cut,570.0,12.0,0.81,0.05,0.11,2.05,1.0,2.05,197567
Prag_90W_Monocrystalline_3947,Prag,Monocrystalline,90.0,24.0,0.82,0.05,0.11,1.01,0.55,0.56,17562
Must_120W_Half-Cut_3948,Must,Half-Cut,120.0,24.0,0.78,0.04,0.08,1.09,0.58,0.63,20547
Suntech_160W_Monocrystalline_3949,Suntech,Monocrystalline,160.0,24.0,0.79,0.06,0.11,1.52,0.99,1.5,60321
Prag_600W_Polycrystalline_3950,Prag,Polycrystalline,600.0,24.0,0.8,0.05,0.08,2.04,1.0,2.04,140302
Vsun Solar_270W_Half-Cut_3951,Vsun Solar,Half-Cut,270.0,48.0,0.79,0.05,0.09,1.66,0.97,1.61,90067
LONGi Solar_580W_Monocrystalline_3952,LONGi Solar,Monocrystalline,580.0,24.0,0.81,0.05,0.1,2.05,1.0,2.05,192281
JA Solar_520W_Monocrystalline_3953,JA Solar,Monocrystalline,520.0,24.0,0.81,0.04,0.11,2.03,1.0,2.03,174307
Mercury_360W_Half-Cut_3954,Mercury,Half-Cut,360.0,36.0,0.78,0.05,0.08,1.94,1.0,1.94,85120
Vsun Solar_230W_Bifacial_3955,Vsun Solar,Bifacial,230.0,36.0,0.79,0.05,0.08,1.52,0.81,1.23,60275
LONGi Solar_520W_Monocrystalline_3956,LONGi Solar,Monocrystalline,520.0,24.0,0.79,0.04,0.11,2.04,1.0,2.04,176327
Felicity_260W_Monocrystalline_3957,Felicity,Monocrystalline,260.0,36.0,0.79,0.04,0.1,1.66,0.99,1.64,62286
Mercury_240W_Bifacial_3958,Mercury,Bifacial,240.0,12.0,0.81,0.05,0.08,1.52,0.8,1.22,50051
Trina Solar_220W_Bifacial_3959,Trina Solar,Bifacial,220.0,24.0,0.81,0.04,0.11,1.58,0.85,1.34,74134
Mercury_230W_Monocrystalline_3960,Mercury,Monocrystalline,230.0,12.0,0.81,0.04,0.1,1.53,0.92,1.41,42814
Mercury_410W_Polycrystalline_3961,Mercury,Polycrystalline,410.0,48.0,0.8,0.05,0.11,1.85,0.99,1.83,61643
Sukam_310W_Half-Cut_3962,Sukam,Half-Cut,310.0,48.0,0.82,0.05,0.09,1.64,0.93,1.53,47074
Prag_320W_Polycrystalline_3963,Prag,Polycrystalline,320.0,48.0,0.81,0.06,0.09,1.66,0.98,1.63,61565
Prag_160W_Half-Cut_3964,Prag,Half-Cut,160.0,36.0,0.81,0.05,0.11,1.52,0.9,1.37,29814
Suntech_460W_Half-Cut_3965,Suntech,Half-Cut,460.0,12.0,0.8,0.06,0.09,2.01,1.0,2.01,166819
Prag_450W_Half-Cut_3966,Prag,Half-Cut,450.0,48.0,0.8,0.04,0.08,1.86,1.0,1.86,89007
Prag_480W_Bifacial_3967,Prag,Bifacial,480.0,48.0,0.78,0.06,0.08,2.03,1.0,2.03,117688
Vsun Solar_550W_Half-Cut_3968,Vsun Solar,Half-Cut,550.0,48.0,0.79,0.04,0.11,2.03,1.0,2.03,184488
Auxano Solar_300W_Bifacial_3969,Auxano Solar,Bifacial,300.0,48.0,0.81,0.06,0.1,1.6,0.94,1.5,93766
